source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,348,test,0.7132352941176471,0.7075268817204301
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,349,train,0.9712990936555891,0.971298504227184
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,349,val,0.6148648648648649,0.6147065540077643
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,349,test,0.6397058823529411,0.6339869281045751
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,350,train,0.9652567975830816,0.9652548155146171
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,350,val,0.6148648648648649,0.6148472811943569
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,350,test,0.6911764705882353,0.6856702619414483
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,351,train,0.9682779456193353,0.9682778732347123
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,351,val,0.6283783783783784,0.6283614116787655
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,351,test,0.6691176470588235,0.6650429642603033
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,352,train,0.9652567975830816,0.9652560840644859
